,Week_Data_Collected,State,Zip,Hosptial_Name,City,Total_Beds_Available,Total_Covid_Patients,Total_Beds_in_Use,Percent Covid Patients,Percent Capacity Full,Latitude,Longitude
3825,9/18/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,30.8,-999999.0,30.8,-32467.5,1.0,33.792687,-117.79975
3826,9/11/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,30.6,-999999.0,30.6,-32679.71,1.0,33.792687,-117.79975
3827,9/4/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,22.6,-999999.0,22.6,-44247.74,1.0,33.792687,-117.79975
3828,8/28/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,27.4,-999999.0,27.4,-36496.31,1.0,33.792687,-117.79975
3829,8/21/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,35.2,-999999.0,35.2,-28409.06,1.0,33.792687,-117.79975
3830,8/14/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,29.3,-999999.0,29.3,-34129.66,1.0,33.792687,-117.79975
3831,8/7/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,29.9,4.7,29.9,0.16,1.0,33.792687,-117.79975
3832,7/31/2020,CA,92869.0,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,30.3,4.4,30.3,0.15,1.0,33.792687,-117.79975
3833,1/1/2021,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,22.9,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3834,12/25/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,25.0,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3835,12/18/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,24.7,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3836,12/11/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,23.9,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3837,12/4/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,23.6,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3838,11/27/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,25.7,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3839,11/20/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,26.3,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3840,11/13/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,26.1,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3841,11/6/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,23.7,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3842,10/30/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,22.1,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3843,10/23/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,24.0,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3844,10/16/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,22.9,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3845,10/9/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,22.9,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3846,10/2/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,23.0,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3847,9/25/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,25.3,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3848,9/18/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,25.9,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3849,9/11/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,26.4,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3850,9/4/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,26.1,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3851,8/28/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,26.1,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3852,8/21/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,27.0,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3853,8/14/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,27.0,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3854,8/7/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,27.0,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3855,7/31/2020,CA,92866.0,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,24.0,0.0,0.0,0.0,0.0,33.785090999999994,-117.84568999999999
3856,1/1/2021,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,405.0,165.9,405.0,0.41,1.0,33.787265999999995,-117.87494
3857,1/1/2021,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,179.6,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3858,1/1/2021,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,353.7,231.7,353.7,0.66,1.0,33.787265999999995,-117.87494
3859,12/25/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,149.6,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3860,12/25/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,343.7,220.9,343.7,0.64,1.0,33.787265999999995,-117.87494
3861,12/25/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,374.7,158.3,374.7,0.42,1.0,33.787265999999995,-117.87494
3862,12/18/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,367.1,121.3,367.1,0.33,1.0,33.787265999999995,-117.87494
3863,12/18/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,301.3,188.7,301.3,0.63,1.0,33.787265999999995,-117.87494
3864,12/18/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,162.6,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3865,12/11/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,187.1,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3866,12/11/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,371.4,98.3,371.4,0.26,1.0,33.787265999999995,-117.87494
3867,12/11/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,291.0,141.3,291.0,0.49,1.0,33.787265999999995,-117.87494
3868,12/4/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,193.6,0.0,-999999.0,0.0,-5165.28,33.787265999999995,-117.87494
3869,12/4/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,271.1,99.1,271.1,0.37,1.0,33.787265999999995,-117.87494
3870,12/4/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,365.4,73.1,365.4,0.2,1.0,33.787265999999995,-117.87494
3871,11/27/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,331.1,55.1,331.1,0.17,1.0,33.787265999999995,-117.87494
3872,11/27/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,174.7,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3873,11/27/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,260.9,55.9,260.9,0.21,1.0,33.787265999999995,-117.87494
3874,11/20/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,176.3,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3875,11/20/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,243.1,35.0,243.1,0.14,1.0,33.787265999999995,-117.87494
3876,11/20/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,342.0,40.4,342.0,0.12,1.0,33.787265999999995,-117.87494
3877,11/13/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,163.4,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3878,11/13/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,342.0,29.9,342.0,0.09,1.0,33.787265999999995,-117.87494
3879,11/13/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,254.4,23.6,254.4,0.09,1.0,33.787265999999995,-117.87494
3880,11/6/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,341.6,19.0,341.6,0.06,1.0,33.787265999999995,-117.87494
3881,11/6/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,175.6,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3882,11/6/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,259.9,23.4,259.9,0.09,1.0,33.787265999999995,-117.87494
3883,10/30/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,189.7,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3884,10/30/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,233.9,16.6,233.9,0.07,1.0,33.787265999999995,-117.87494
3885,10/30/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,342.9,16.1,342.9,0.05,1.0,33.787265999999995,-117.87494
3886,10/23/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,248.6,16.9,248.6,0.07,1.0,33.787265999999995,-117.87494
3887,10/23/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,350.3,17.0,350.3,0.05,1.0,33.787265999999995,-117.87494
3888,10/23/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,183.6,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3889,10/16/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,236.6,14.4,236.6,0.06,1.0,33.787265999999995,-117.87494
3890,10/16/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,155.6,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3891,10/16/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,340.0,11.6,328.1,0.03,0.97,33.787265999999995,-117.87494
3892,10/9/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,229.9,12.3,229.9,0.05,1.0,33.787265999999995,-117.87494
3893,10/9/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,147.0,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3894,10/9/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,333.9,4.6,314.4,0.01,0.94,33.787265999999995,-117.87494
3895,10/2/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,327.6,10.1,309.7,0.03,0.95,33.787265999999995,-117.87494
3896,10/2/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,252.7,12.3,252.7,0.05,1.0,33.787265999999995,-117.87494
3897,10/2/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,139.4,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3898,9/25/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,146.7,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3899,9/25/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,328.7,15.3,309.6,0.05,0.94,33.787265999999995,-117.87494
3900,9/25/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,221.6,12.7,221.6,0.06,1.0,33.787265999999995,-117.87494
3901,9/18/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,220.0,17.0,220.0,0.08,1.0,33.787265999999995,-117.87494
3902,9/18/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,327.7,22.9,307.0,0.07,0.94,33.787265999999995,-117.87494
3903,9/18/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,152.9,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3904,9/11/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,145.7,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3905,9/11/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,338.0,28.4,320.7,0.08,0.95,33.787265999999995,-117.87494
3906,9/11/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,218.3,18.3,218.3,0.08,1.0,33.787265999999995,-117.87494
3907,9/4/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,323.1,28.1,305.9,0.09,0.95,33.787265999999995,-117.87494
3908,9/4/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,142.6,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3909,9/4/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,222.2,20.7,222.2,0.09,1.0,33.787265999999995,-117.87494
3910,8/28/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,336.3,32.0,318.9,0.1,0.95,33.787265999999995,-117.87494
3911,8/28/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,119.0,-999999.0,0.0,-8403.35,0.0,33.787265999999995,-117.87494
3912,8/28/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,226.7,27.1,226.7,0.12,1.0,33.787265999999995,-117.87494
3913,8/21/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,133.3,-999999.0,5.3,-7501.87,0.04,33.787265999999995,-117.87494
3914,8/21/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,330.3,36.9,312.0,0.11,0.94,33.787265999999995,-117.87494
3915,8/21/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,222.3,36.0,222.3,0.16,1.0,33.787265999999995,-117.87494
3916,8/14/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,225.5,32.3,225.5,0.14,1.0,33.787265999999995,-117.87494
3917,8/14/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,331.9,42.0,312.9,0.13,0.94,33.787265999999995,-117.87494
3918,8/14/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,129.3,-999999.0,9.2,-7733.94,0.07,33.787265999999995,-117.87494
3919,8/7/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,157.7,0.0,6.9,0.0,0.04,33.787265999999995,-117.87494
3920,8/7/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,284.1,33.9,307.8,0.12,1.08,33.787265999999995,-117.87494
3921,8/7/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,222.7,53.9,222.7,0.24,1.0,33.787265999999995,-117.87494
3922,7/31/2020,CA,92868.0,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,188.7,0.0,0.0,0.0,0.0,33.787265999999995,-117.87494
3923,7/31/2020,CA,92868.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,347.6,43.3,323.0,0.12,0.93,33.787265999999995,-117.87494
3924,7/31/2020,CA,92868.0,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,236.0,58.3,233.7,0.25,0.99,33.787265999999995,-117.87494
3925,1/1/2021,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,116.1,57.6,116.1,0.5,1.0,33.818165,-117.97304
3926,12/25/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,121.1,57.1,121.1,0.47,1.0,33.818165,-117.97304
3927,12/18/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,106.6,48.9,106.6,0.46,1.0,33.818165,-117.97304
3928,12/11/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,110.7,39.6,110.7,0.36,1.0,33.818165,-117.97304
3929,12/4/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,111.7,28.7,111.7,0.26,1.0,33.818165,-117.97304
3930,11/27/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,113.0,23.3,113.0,0.21,1.0,33.818165,-117.97304
3931,11/20/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,115.1,13.9,115.1,0.12,1.0,33.818165,-117.97304
3932,11/13/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,108.3,10.3,108.3,0.1,1.0,33.818165,-117.97304
3933,11/6/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,107.7,7.6,107.7,0.07,1.0,33.818165,-117.97304
3934,10/30/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,103.7,5.7,103.7,0.05,1.0,33.818165,-117.97304
3935,10/23/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,99.6,4.9,99.6,0.05,1.0,33.818165,-117.97304
3936,10/16/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,110.3,4.6,110.3,0.04,1.0,33.818165,-117.97304
3937,10/9/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,99.3,7.4,99.3,0.07,1.0,33.818165,-117.97304
3938,10/2/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,105.3,5.1,105.3,0.05,1.0,33.818165,-117.97304
3939,9/25/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,99.3,-999999.0,99.3,-10070.48,1.0,33.818165,-117.97304
3940,9/18/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,106.3,-999999.0,106.3,-9407.33,1.0,33.818165,-117.97304
3941,9/11/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,109.6,-999999.0,109.6,-9124.08,1.0,33.818165,-117.97304
3942,9/4/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,107.0,7.7,107.0,0.07,1.0,33.818165,-117.97304
3943,8/28/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,109.4,13.3,109.4,0.12,1.0,33.818165,-117.97304
3944,8/21/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,109.9,14.9,109.9,0.14,1.0,33.818165,-117.97304
3945,8/14/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,97.7,12.1,96.6,0.12,0.99,33.818165,-117.97304
3946,8/7/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,96.6,11.3,85.9,0.12,0.89,33.818165,-117.97304
3947,7/31/2020,CA,92804.0,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,114.1,16.3,101.3,0.14,0.89,33.818165,-117.97304
3948,1/1/2021,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,166.7,92.4,166.7,0.55,1.0,33.708618,-117.95629
3949,1/1/2021,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,279.7,180.9,270.7,0.65,0.97,33.708618,-117.95629
3950,12/25/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,167.7,90.7,167.7,0.54,1.0,33.708618,-117.95629
3951,12/25/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,280.4,171.4,271.3,0.61,0.97,33.708618,-117.95629
3952,12/18/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,160.3,90.1,160.3,0.56,1.0,33.708618,-117.95629
3953,12/18/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,282.6,163.1,275.0,0.58,0.97,33.708618,-117.95629
3954,12/11/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,253.9,135.7,246.0,0.53,0.97,33.708618,-117.95629
3955,12/11/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,143.7,68.9,143.7,0.48,1.0,33.708618,-117.95629
3956,12/4/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,237.7,97.1,229.1,0.41,0.96,33.708618,-117.95629
3957,12/4/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,147.9,49.9,147.9,0.34,1.0,33.708618,-117.95629
3958,11/27/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,142.7,30.6,142.7,0.21,1.0,33.708618,-117.95629
3959,11/27/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,232.7,63.7,222.1,0.27,0.95,33.708618,-117.95629
3960,11/20/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,226.3,38.0,213.7,0.17,0.94,33.708618,-117.95629
3961,11/20/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,149.3,18.6,149.3,0.12,1.0,33.708618,-117.95629
3962,11/13/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,136.3,10.7,136.3,0.08,1.0,33.708618,-117.95629
3963,11/13/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,205.7,18.1,196.6,0.09,0.96,33.708618,-117.95629
3964,11/6/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,204.0,16.6,197.4,0.08,0.97,33.708618,-117.95629
3965,11/6/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,139.3,10.4,139.3,0.07,1.0,33.708618,-117.95629
3966,10/30/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,200.4,13.4,194.7,0.07,0.97,33.708618,-117.95629
3967,10/30/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,126.1,10.1,126.1,0.08,1.0,33.708618,-117.95629
3968,10/23/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,133.3,6.7,133.3,0.05,1.0,33.708618,-117.95629
3969,10/23/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,207.7,14.0,200.9,0.07,0.97,33.708618,-117.95629
3970,10/16/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,226.6,16.3,219.3,0.07,0.97,33.708618,-117.95629
3971,10/16/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,133.6,6.4,133.6,0.05,1.0,33.708618,-117.95629
3972,10/9/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,218.4,9.0,197.9,0.04,0.91,33.708618,-117.95629
3973,10/9/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,130.4,7.9,130.4,0.06,1.0,33.708618,-117.95629
3974,10/2/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,136.1,4.9,136.1,0.04,1.0,33.708618,-117.95629
3975,10/2/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,216.7,10.6,212.1,0.05,0.98,33.708618,-117.95629
3976,9/25/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,123.6,5.1,123.6,0.04,1.0,33.708618,-117.95629
3977,9/25/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,223.1,9.7,219.3,0.04,0.98,33.708618,-117.95629
3978,9/18/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,231.3,10.8,223.3,0.05,0.97,33.708618,-117.95629
3979,9/18/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,129.0,7.0,129.0,0.05,1.0,33.708618,-117.95629
3980,9/11/2020,CA,92708.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,FOUNTAIN VALLEY,121.4,6.7,121.4,0.06,1.0,33.708618,-117.95629
3981,9/11/2020,CA,92708.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,237.4,12.3,230.7,0.05,0.97,33.708618,-117.95629
